name,address,adname,pname,type,lat,lon
辉哥海鲜火锅(圆明园路店),圆明园路115号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.243547070571246,121.4835818055004
上上谦火锅(南京东路步行街店),南京东路300号恒基名人购物中心5楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23988911896578,121.47960220882108
小辉哥火锅(恒基名人购物中心)(暂停营业),南京东路300号恒基名人购物中心5层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.239718190708615,121.47994541363425
钢管厂五区小郡肝串串香火锅(上海一店),九江路287号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23833511262169,121.48004588034158
钢管厂五区小郡肝串串香火锅(上海旗舰店),南京东路66号2层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.24079346928751,121.48363322107289
钢管厂坝子小郡肝火锅串串香(上海店),天津路423号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23845441635568,121.4738677533992
月圆火锅(宁海东路二店),宁海东路281号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23010512249511,121.4755912849791
况且况且客官数签签(上海人民广场店),汉口路647-649号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.235598448692866,121.47376966829822
火鸳鸯(LuOne凯德晶萃广场),徐家汇路268号LuOne凯德晶萃广场F2层02-23,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.2125654650048,121.47312748645444
钢管厂五区小肫肝串串香火锅(上海一店),九江路287号钢管厂五区,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23829992796691,121.47997664296938
桢记热气涮羊肉(宁海东路店),宁海东路280号(近云南南路),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23009507595017,121.4755732245612
海底捞火锅(华山路店),华山路2068号百联徐汇商业广场南5层,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.198660498129616,121.43275629165942
洋房火锅(岳阳路店),岳阳路1号上海教育会堂,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.211019118330658,121.44778923827631
三人行骨头王汤煲火锅(肇嘉浜路总店),肇嘉浜路879号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.198942027234256,121.44077560469692
三人行骨头王火锅(田林店),柳州路551号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.175807313948656,121.41856915796313
辣府(嘉善路店),嘉善路508号附5号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.206072224427444,121.45567582367119
皇城根火锅店(宛平路店),宛平路295弄之1-19号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.200469997961907,121.43953474838389
串串香麻辣汤(襄阳路店),襄阳南路311号,徐汇区,上海市,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;火锅店,31.210778769867353,121.45345923120283
小辉哥火锅(光启城),宜山路455号光启城5层501-502号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.186471200921986,121.42361956534566
胖头鱼活鱼火锅,漕溪路245号望族城近漕宝路,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.17234403258807,121.43098537875566
粤汕一牛(田尚坊店),钦州北路226号B1层03、04,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.182864626002033,121.41491079558936
鼎王餐饮集团,衡山路2号甲香樟花园内(近桃江路),徐汇区,上海市,餐饮服务;中餐厅;火锅店|公司企业;公司;公司,31.21119968627026,121.44520783796617
豆捞坊(汇金百货西区),肇嘉浜路1000号汇金百货西区F8层,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.197042587029006,121.43544256553307
今日牛事(虹漕南路店),虹漕南路7号(近漕宝路),徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.165901944202666,121.40778701134447
熬八年(上海长乐店),富民路291号悟锦世纪大楼1楼(富民路与长乐路交汇处),徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.219440771446315,121.44810631511034
锦林坊老北京涮肉馆,罗秀路847-849号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.13316892463972,121.42910154491884
潮香牛宴(徐汇店),零陵路899号飞洲国际广场F5层,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.185230551702436,121.43300391318404
新花城海鲜火锅(东湖路店),东湖路58号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.21831425917978,121.44947994035478
小肥羊火锅(光启城),宜山路455号光启城时尚购物中心5层515室,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.185604958605076,121.42389802831866
牛气汇天下,柳州路427号格林豪泰酒店隔壁,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.17095461189336,121.42043576414213
严记老北京涮锅(乌鲁木齐路店),乌鲁木齐中路346号1楼(近复兴西路),徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.212764459053474,121.44191196606084
羊蝎子涮锅,双峰路105号(利民杂货店隔壁),徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.184297737095548,121.4441195534303
老北京涮肉馆(华发路),华发路45号(龙吴路),徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.12887724108862,121.44919590570149
大龙燚火锅(大木桥路店),大木桥路360号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.198731405573458,121.45759194567805
佬太公海鸭,大木桥路428号二楼,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.198432506237832,121.45757291619998
我爱都捞(龙州路店),龙州路923号(近梅陇路),徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.140240536250957,121.41819983318857
米香园(小木桥路店),小木桥路608号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.192716406978647,121.45719230673213
重庆高老九火锅(徐家汇店),天钥桥路386号3层,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.190095947021454,121.43717265552893
天都火锅酒楼(罗香路店),罗香路20号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.138201754420148,121.43772528273607
辣串门成都酒肆(徐汇店),钦洲南路607号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.1598714116577,121.41491379537264
沪小锅上海小火锅(徐汇店),石龙路569号2号楼102室,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.155458966352484,121.43178526211366
北京五爷涮羊肉(田尚坊店),钦州北路226号田尚坊地下一层B12(丰茂隔壁),徐汇区,上海市,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;北京菜,31.18254474020461,121.41349055906497
左庭右院鲜牛肉火锅(日月光),漕宝路33号日月光B1层B1-05,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.17085246877285,121.4271501311066
老李羊羯子涮锅(柳州路店),柳州路356号-2附近,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.171062122734217,121.42000423343016
姥佛爷麻辣火锅(天钥桥路店),天钥桥路323号2楼,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.190452399979314,121.43753737819699
梦里川渔老火锅,苍梧路14-43号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.17246100097908,121.40870196506813
红辣椒(徐汇店),漕溪北路339号百脑汇2期B1,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.192902899680572,121.43375365558713
九鼎轩脆毛肚火锅(淮海中路店),淮海中路988号黄金世界5层环贸对面,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.218597010448025,121.453881723492
辣府(徐汇星游城店),天钥桥路580号星游城4楼07铺,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.187088599812668,121.43783629122515
颐品居涮肉(宁海路乌中店),乌鲁木齐中路352号1-3层,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.212706540279452,121.44194003493979
德林酸菜鱼火锅,南丹东路157号-1,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.192145514534563,121.43693198445777
二筒老火锅,钦州北路226号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.182833771512882,121.4150789550704
椒羞串串(徐家汇店),天平路290号(近衡山路),徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.198852664659526,121.43481317482663
渝利火锅(徐家汇城开店),天钥桥路123号城开YOYO三楼,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.19413527784682,121.43736770836794
小龙坎老火锅(正大乐城),中山南二路699号正大乐城F2层5-202,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.18851944889855,121.45379005862054
相逢菌语,桂平路329号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.162269937263638,121.40175498840408
香守潮汕海鲜火锅,岳阳路190号,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.20696992069761,121.44771740614505
红魔(日月光),漕宝路33号日月光B1层B1-12/15,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.170990377743347,121.42789029223508
老锅底台北吴记,瑞平路88号附近,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.186252068737048,121.45313244533001
汤季(光启城),宜山路455号光启城L4层429-430,徐汇区,上海市,餐饮服务;中餐厅;火锅店,31.186421971006038,121.4233982642667
