SLONCOL,SLATCOL,ELONCOL,ELATCOL,VehicleNum
72,39,74,36,21
62,20,66,18,21
58,26,61,27,21
61,18,60,18,21
77,23,79,29,21
58,40,56,37,21
72,23,77,22,21
12,40,14,45,21
67,22,67,20,21
63,17,62,14,21
54,47,56,47,21
63,22,61,20,21
64,16,66,20,21
77,23,75,26,21
64,22,65,16,21
76,37,74,36,21
72,36,74,35,21
59,46,57,48,21
76,27,78,28,21
55,20,12,40,21
65,17,57,18,21
47,20,48,18,21
74,19,63,16,21
74,35,74,36,21
27,30,30,28,21
67,21,64,19,21
75,22,79,26,21
34,19,33,19,21
80,23,85,26,21
67,21,63,18,21
74,21,79,23,21
67,21,70,25,21
61,21,62,20,21
63,17,66,21,21
33,20,33,19,21
62,20,72,21,21
12,40,35,16,21
74,20,79,23,21
77,22,65,16,21
72,21,72,24,21
64,20,64,19,21
73,22,71,21,21
35,18,39,23,21
37,16,36,11,21
73,36,75,36,21
66,22,68,22,21
76,23,77,22,21
63,18,58,16,21
40,21,39,23,21
62,20,60,19,21
63,19,60,18,21
75,23,72,23,21
78,29,79,27,21
73,27,74,23,21
56,18,56,20,21
40,21,39,13,21
79,26,76,21,21
68,23,68,21,21
63,19,12,40,21
78,22,74,22,21
34,28,37,26,21
78,22,74,21,21
79,26,79,23,21
71,21,73,22,21
70,21,76,21,21
70,26,74,19,21
57,49,57,48,20
65,17,62,14,20
75,20,73,22,20
62,41,62,39,20
74,21,68,20,20
66,21,66,19,20
75,26,73,27,20
63,15,12,40,20
28,29,30,27,20
68,19,67,21,20
63,17,68,21,20
75,22,73,20,20
13,39,12,40,20
72,21,76,25,20
76,23,71,21,20
65,18,63,17,20
68,25,67,22,20
75,34,74,34,20
74,36,73,34,20
31,26,28,23,20
62,19,60,18,20
102,64,105,63,20
74,34,75,36,20
74,21,78,22,20
64,18,63,19,20
69,21,69,23,20
35,23,34,21,20
70,21,68,23,20
75,36,74,35,20
63,17,57,17,20
69,21,68,22,20
29,28,27,25,20
59,18,55,20,20
34,16,33,20,20
39,18,39,13,20
27,28,28,26,20
61,35,59,35,20
74,36,81,36,20
57,48,56,50,20
68,22,74,19,20
32,9,39,13,20
67,21,69,23,20
55,19,54,20,20
61,20,64,18,20
77,23,76,20,20
40,13,40,21,20
75,22,85,26,20
61,19,59,17,20
59,24,61,27,20
66,20,66,21,20
64,19,61,19,20
80,23,78,22,20
75,24,74,20,20
66,22,66,20,20
85,26,78,22,20
85,26,78,23,20
68,20,68,21,20
75,35,73,32,20
74,20,78,22,20
58,37,56,37,20
78,38,81,36,20
37,16,40,21,20
77,25,75,21,20
77,24,75,22,20
63,19,61,18,20
51,20,54,20,20
99,25,97,23,20
57,18,62,20,20
75,26,77,23,20
72,23,74,23,20
74,19,76,20,20
59,37,57,39,20
75,23,73,27,20
45,21,47,20,20
76,22,68,21,20
79,26,76,22,20
76,22,76,24,20
69,21,73,21,20
70,21,61,20,20
12,40,72,21,20
58,39,58,37,20
74,20,77,21,20
74,20,67,21,20
64,16,56,20,20
37,16,31,15,20
76,25,78,28,20
76,22,71,21,20
73,27,75,25,20
34,19,33,17,20
63,18,75,21,20
74,21,77,21,20
75,24,75,22,20
85,26,75,23,20
62,20,56,20,20
74,20,63,16,20
63,18,61,19,20
59,23,59,21,20
30,26,30,27,20
67,21,66,18,20
63,16,63,18,20
74,19,60,18,20
76,36,78,37,20
58,17,56,20,20
77,23,79,25,20
85,26,76,25,20
72,24,73,21,20
72,23,71,21,20
85,26,86,26,20
78,37,81,36,20
71,25,69,21,20
59,18,63,17,20
74,19,75,26,20
12,40,36,17,20
74,19,78,29,20
76,21,78,23,20
76,26,76,28,20
74,36,75,37,20
75,20,79,23,20
79,23,78,22,20
74,22,73,20,20
73,20,72,21,20
68,23,68,25,20
74,35,73,32,20
30,28,27,30,20
75,24,74,21,20
34,20,37,16,20
58,17,59,17,20
75,21,67,19,20
78,22,84,26,20
102,64,102,60,20
55,20,65,16,20
61,23,60,24,20
37,16,39,20,20
75,36,73,37,20
64,22,61,20,20
62,39,62,41,20
62,20,59,17,20
73,21,71,21,20
73,22,74,22,20
72,25,72,23,20
73,20,75,21,20
58,18,55,19,20
73,37,74,35,20
60,24,61,20,20
69,21,67,20,20
76,27,73,27,20
76,21,63,17,20
74,31,77,23,20
34,12,35,10,20
75,23,76,27,20
64,16,62,14,20
34,19,32,15,20
27,31,30,28,20
30,26,31,24,20
76,25,79,26,20
32,19,34,18,20
75,21,72,20,20
59,17,56,18,20
73,38,74,36,20
101,62,105,62,20
31,26,29,25,20
75,20,78,22,20
64,20,63,19,20
64,20,63,22,20
76,44,78,38,20
77,23,73,27,20
66,20,63,16,20
34,16,37,16,19
28,26,27,28,19
79,29,79,27,19
62,18,62,20,19
70,21,77,23,19
75,21,64,20,19
61,16,59,17,19
75,21,63,18,19
77,22,74,22,19
75,20,12,40,19
61,16,56,17,19
71,21,73,20,19
77,22,75,19,19
73,23,75,23,19
33,20,34,18,19
59,18,60,19,19
57,47,55,46,19
12,40,64,20,19
55,19,57,17,19
30,26,29,27,19
75,35,78,36,19
81,36,77,36,19
22,29,25,31,19
98,62,99,62,19
12,40,59,21,19
30,26,27,25,19
27,30,29,29,19
64,16,61,17,19
61,14,64,16,19
63,15,64,16,19
82,36,79,36,19
77,25,75,23,19
12,40,63,20,19
65,17,63,20,19
68,22,67,20,19
59,19,56,20,19
85,26,81,24,19
75,23,73,23,19
61,21,60,17,19
65,17,62,19,19
62,16,65,16,19
58,26,62,27,19
48,18,47,20,19
65,18,63,18,19
58,17,61,20,19
72,25,75,23,19
74,21,78,23,19
67,22,67,21,19
12,40,66,20,19
77,23,78,28,19
61,20,72,21,19
55,19,56,19,19
74,35,76,36,19
64,19,66,20,19
70,25,72,21,19
71,25,71,23,19
70,25,72,24,19
34,19,35,15,19
62,20,61,27,19
59,24,59,22,19
76,27,74,20,19
72,24,75,23,19
74,20,63,17,19
75,21,78,28,19
77,23,73,20,19
62,27,61,27,19
74,20,63,18,19
74,36,73,36,19
59,17,55,19,19
59,24,59,23,19
74,36,76,37,19
59,24,59,26,19
72,21,75,24,19
76,28,78,30,19
100,59,100,61,19
75,23,76,25,19
56,19,65,16,19
61,17,64,16,19
32,9,12,40,19
62,14,64,16,19
62,20,66,21,19
58,38,59,36,19
74,35,74,34,19
100,59,101,62,19
75,21,75,24,19
55,20,61,20,19
76,21,76,25,19
68,23,72,23,19
37,16,36,17,19
76,22,79,26,19
66,20,61,20,19
63,17,76,21,19
29,27,26,30,19
99,61,101,62,19
59,16,64,16,19
63,20,64,20,19
74,35,73,36,19
25,33,25,31,19
61,20,73,21,19
68,21,66,21,19
67,21,74,19,19
58,18,62,19,19
79,36,75,35,19
68,23,67,21,19
61,17,59,18,19
75,22,75,29,19
56,20,52,20,19
74,36,74,33,19
70,25,70,27,19
36,16,34,18,19
63,23,67,22,19
74,20,78,23,19
72,23,75,20,19
62,27,64,27,19
97,23,96,24,19
66,18,74,19,19
77,36,74,36,19
77,22,73,22,19
71,21,65,16,19
78,24,77,23,19
74,20,73,27,19
60,17,64,19,19
76,22,73,20,19
63,19,64,16,19
60,17,63,18,19
73,23,72,23,19
99,62,101,62,19
65,16,63,17,19
71,21,68,20,19
74,23,75,21,19
35,23,34,20,19
62,20,74,22,19
75,22,73,23,19
35,18,35,16,19
55,20,59,18,19
66,19,66,18,19
75,22,68,20,19
36,16,39,13,19
26,30,29,27,19
67,21,62,20,19
57,39,56,37,19
63,17,61,14,19
71,23,71,25,19
34,12,39,13,19
97,23,98,25,19
66,21,67,20,19
70,27,74,19,19
66,20,68,20,19
62,20,60,24,19
74,34,75,34,19
37,16,33,18,19
79,26,77,25,19
64,20,60,18,19
65,17,66,21,19
79,26,74,20,19
39,23,34,21,19
101,62,102,61,19
34,19,40,21,19
40,13,34,10,19
74,19,74,34,18
78,28,76,26,18
55,20,59,17,18
40,21,35,21,18
61,21,61,20,18
58,22,61,20,18
59,18,68,21,18
62,17,62,20,18
34,14,37,16,18
62,18,63,18,18
77,24,77,22,18
37,16,39,23,18
73,22,77,22,18
74,22,75,24,18
34,10,39,13,18
56,50,57,47,18
72,22,73,23,18
72,21,73,27,18
69,21,76,21,18
75,23,74,31,18
26,32,25,31,18
55,19,53,20,18
76,22,69,21,18
77,22,74,20,18
74,19,63,18,18
78,24,75,21,18
74,19,75,24,18
74,33,74,19,18
75,20,72,22,18
37,16,34,12,18
33,20,37,16,18
61,20,66,18,18
73,22,73,27,18
102,64,104,62,18
75,36,74,34,18
73,23,75,22,18
63,19,66,20,18
57,49,59,46,18
55,21,53,22,18
66,18,63,16,18
59,17,63,18,18
66,21,63,18,18
75,22,75,26,18
64,21,62,20,18
78,28,77,23,18
63,18,66,20,18
63,18,66,19,18
12,40,71,21,18
61,27,58,26,18
75,36,73,36,18
82,36,74,19,18
67,20,74,20,18
81,36,84,36,18
69,21,67,22,18
61,20,67,22,18
75,23,72,25,18
27,30,29,28,18
60,16,61,20,18
72,22,76,21,18
75,21,72,25,18
27,30,30,27,18
73,23,76,23,18
61,27,59,26,18
77,23,79,24,18
78,37,80,37,18
64,19,55,19,18
74,31,73,27,18
74,22,72,24,18
77,21,78,22,18
33,20,39,13,18
55,20,56,19,18
74,19,65,18,18
63,18,75,20,18
32,19,39,13,18
75,21,61,20,18
81,36,78,37,18
37,16,34,21,18
72,21,69,21,18
35,16,34,18,18
75,23,71,21,18
75,35,76,36,18
29,28,27,30,18
35,17,32,7,18
81,36,75,35,18
61,20,58,27,18
76,26,78,28,18
66,19,70,21,18
75,25,77,22,18
76,29,78,30,18
76,29,78,28,18
33,19,34,21,18
63,16,57,17,18
69,23,68,21,18
62,15,63,17,18
61,17,59,17,18
61,22,63,22,18
74,35,73,38,18
61,20,58,24,18
69,23,68,23,18
74,35,73,37,18
76,28,78,29,18
40,13,36,9,18
63,16,63,19,18
56,17,56,20,18
12,40,17,38,18
72,23,72,25,18
68,22,67,21,18
61,17,63,18,18
68,21,66,19,18
68,22,65,16,18
60,17,59,17,18
12,40,19,34,18
61,17,62,20,18
74,35,75,34,18
64,16,60,17,18
58,39,56,37,18
61,22,63,20,18
85,26,76,22,18
74,35,75,21,18
75,24,73,22,18
34,18,34,19,18
28,31,26,30,18
61,16,58,17,18
56,46,56,50,18
75,29,76,25,18
76,26,75,22,18
62,20,59,19,18
74,36,75,33,18
53,22,54,21,18
77,36,78,35,18
65,17,69,20,18
31,24,33,20,18
67,19,67,20,18
68,25,68,24,18
75,25,74,20,18
35,18,36,17,18
75,20,68,21,18
68,25,67,23,18
70,27,71,28,18
53,22,54,20,18
21,38,25,31,18
62,20,64,18,18
31,24,34,21,18
25,31,22,29,18
73,21,73,23,18
76,37,74,35,18
65,17,68,20,18
36,22,39,23,18
30,28,28,29,18
34,19,35,22,18
40,13,35,9,18
63,17,59,18,18
63,17,63,15,18
58,39,58,43,18
64,16,67,19,18
74,36,80,37,18
58,39,59,36,18
73,38,73,36,18
33,19,33,16,18
102,61,102,62,18
40,13,34,13,18
70,27,70,21,18
52,20,54,20,18
74,20,75,25,18
39,13,40,13,18
78,23,65,16,18
61,19,62,20,18
60,27,62,27,18
62,20,64,16,18
74,20,76,25,18
68,19,68,22,18
72,23,76,21,18
12,40,31,24,18
31,26,31,25,18
30,26,28,29,18
71,21,73,21,18
60,18,63,16,18
77,22,75,23,18
62,28,61,27,18
63,17,67,19,18
73,27,72,22,18
78,38,76,36,18
77,23,78,26,18
68,21,76,22,18
59,24,61,23,18
72,25,76,25,18
57,47,56,50,18
66,20,67,19,18
63,23,60,24,18
64,16,61,20,18
61,27,62,28,18
61,21,63,18,18
75,20,63,17,18
79,26,78,23,18
66,20,62,20,18
56,20,57,18,18
75,26,75,23,18
78,23,80,23,18
54,20,53,22,18
65,17,77,22,18
55,46,56,47,18
35,18,34,19,18
77,22,76,20,18
77,23,78,27,18
76,21,12,40,18
73,36,74,34,18
74,36,74,31,18
70,21,77,22,18
34,19,31,15,18
73,21,69,21,18
71,21,76,22,18
56,18,58,17,18
75,20,72,23,17
45,20,48,18,17
56,50,55,48,17
29,29,29,27,17
77,23,73,23,17
56,20,58,21,17
70,25,74,20,17
37,10,39,13,17
34,19,32,17,17
74,19,64,19,17
56,20,63,20,17
75,25,73,22,17
67,21,66,19,17
79,26,75,23,17
102,61,98,63,17
64,16,58,17,17
74,31,74,33,17
69,21,70,25,17
74,20,64,16,17
55,46,55,43,17
76,21,68,21,17
77,22,72,23,17
63,42,64,41,17
66,20,74,22,17
55,19,52,20,17
75,22,65,17,17
65,16,63,16,17
64,19,64,20,17
40,21,39,20,17
66,20,63,18,17
74,31,75,34,17
66,21,74,19,17
78,30,77,32,17
68,21,74,20,17
62,17,63,19,17
58,16,60,16,17
75,25,74,23,17
73,20,75,22,17
62,20,64,22,17
61,20,74,19,17
56,20,59,18,17
79,36,74,36,17
59,17,56,20,17
79,26,76,23,17
76,22,77,24,17
21,40,12,40,17
74,20,68,20,17
70,25,72,22,17
60,18,63,19,17
34,18,34,21,17
76,27,75,29,17
74,31,77,31,17
12,40,32,9,17
77,22,79,26,17
66,19,60,18,17
69,22,70,21,17
99,61,100,59,17
76,22,75,26,17
72,22,68,23,17
35,17,37,17,17
12,40,22,39,17
72,22,75,25,17
85,26,83,25,17
63,20,60,18,17
75,22,72,24,17
34,19,33,21,17
29,28,31,26,17
56,50,57,45,17
12,40,34,21,17
67,21,61,20,17
61,17,63,17,17
72,22,68,20,17
73,21,71,25,17
32,15,33,19,17
74,22,74,25,17
79,23,73,21,17
61,20,62,18,17
26,30,23,28,17
72,22,61,20,17
70,25,68,23,17
76,36,74,35,17
76,26,74,19,17
60,16,63,17,17
55,47,56,50,17
77,23,72,25,17
47,20,46,21,17
29,27,31,26,17
71,25,69,23,17
76,21,73,22,17
72,21,73,20,17
79,23,74,22,17
74,19,66,18,17
66,19,69,21,17
74,22,75,23,17
77,23,72,23,17
58,39,57,39,17
76,28,77,29,17
73,27,72,24,17
63,20,59,17,17
79,23,74,20,17
59,24,62,20,17
49,19,49,17,17
72,22,69,21,17
96,62,100,59,17
34,9,33,9,17
12,40,36,22,17
56,48,56,50,17
68,24,68,22,17
102,62,105,62,17
73,27,73,21,17
72,21,68,20,17
59,37,58,35,17
77,23,80,23,17
67,19,64,19,17
64,16,60,15,17
85,26,77,25,17
61,27,58,27,17
76,25,76,24,17
71,21,75,20,17
68,20,69,21,17
76,25,72,21,17
61,14,61,20,17
61,27,59,28,17
75,21,77,24,17
40,13,39,22,17
82,36,78,37,17
85,26,80,24,17
28,26,29,25,17
12,40,60,17,17
63,18,56,17,17
33,19,35,18,17
64,16,62,20,17
77,24,76,22,17
74,21,85,26,17
57,45,56,47,17
58,41,58,39,17
53,19,55,19,17
62,41,60,43,17
60,27,59,24,17
59,17,74,19,17
77,25,77,22,17
74,33,76,25,17
12,40,63,46,17
61,20,59,24,17
45,20,45,23,17
68,21,69,23,17
56,18,65,17,17
62,20,73,21,17
30,26,31,26,17
59,18,60,23,17
72,23,68,21,17
35,18,34,18,17
68,21,68,22,17
12,40,59,17,17
75,21,71,25,17
72,25,74,20,17
60,17,58,17,17
66,21,62,20,17
12,40,67,21,17
69,21,74,20,17
67,22,64,20,17
54,47,56,50,17
54,46,56,46,17
30,26,27,30,17
75,23,75,29,17
33,9,39,13,17
67,22,68,20,17
34,16,33,19,17
59,18,56,19,17
31,26,27,25,17
30,26,26,30,17
51,20,12,40,17
65,17,61,18,17
66,19,74,19,17
62,16,61,20,17
56,46,57,45,17
78,23,78,22,17
64,20,62,19,17
77,24,76,21,17
74,20,70,25,17
40,13,34,9,17
72,23,75,25,17
12,40,76,22,17
57,18,64,16,17
63,17,60,14,17
55,18,65,16,17
58,17,64,16,17
64,16,65,18,17
77,36,79,35,17
70,27,74,21,17
62,27,64,28,17
23,28,27,30,17
81,36,74,19,17
61,19,62,18,17
40,13,33,19,17
35,15,34,19,17
12,40,63,19,17
72,23,75,23,17
77,22,73,20,17
77,23,75,29,17
75,21,75,29,17
61,19,64,16,17
56,37,74,19,17
69,22,74,19,17
12,40,45,53,17
78,29,76,29,17
30,27,28,26,17
70,27,68,25,17
61,20,62,15,17
70,27,67,21,17
70,21,68,22,17
74,33,74,35,17
74,33,75,34,17
72,26,74,21,17
63,18,66,21,17
74,21,67,20,17
61,18,61,19,17
61,19,61,17,17
35,18,33,19,17
29,25,30,26,17
76,29,76,27,17
68,22,72,21,17
69,23,70,25,17
61,19,61,18,17
75,21,76,28,17
76,25,73,27,17
75,21,76,27,17
76,22,67,21,17
59,19,55,20,17
75,25,72,22,17
66,20,63,20,16
64,20,64,18,16
64,20,64,22,16
73,22,70,21,16
34,20,33,19,16
58,16,63,17,16
75,35,80,37,16
56,20,56,18,16
59,36,58,37,16
64,20,64,23,16
75,34,74,36,16
74,20,77,29,16
81,24,77,23,16
30,26,27,28,16
70,23,70,25,16
75,21,64,19,16
75,34,76,36,16
75,22,78,26,16
75,20,65,17,16
73,21,76,25,16
64,20,65,19,16
75,22,68,22,16
64,41,64,43,16
75,34,75,33,16
34,19,32,19,16
35,18,33,20,16
67,21,62,19,16
66,18,65,18,16
12,40,23,28,16
62,18,61,20,16
63,17,66,19,16
72,24,72,23,16
59,47,57,48,16
66,20,63,17,16
45,20,43,25,16
64,20,64,17,16
78,25,77,23,16
63,17,61,16,16
75,20,79,26,16
64,20,62,17,16
76,28,79,27,16
75,22,70,21,16
76,23,72,22,16
58,26,59,24,16
76,23,72,23,16
76,29,75,21,16
34,19,35,23,16
74,20,63,19,16
64,16,55,18,16
64,22,64,20,16
64,20,68,22,16
71,23,72,25,16
73,21,72,24,16
60,17,60,24,16
63,19,74,21,16
35,16,34,19,16
54,21,56,20,16
75,23,65,16,16
100,60,97,56,16
71,21,61,20,16
72,22,71,24,16
39,23,37,22,16
75,22,70,25,16
35,27,32,30,16
73,22,12,40,16
74,19,76,26,16
33,16,33,19,16
55,21,61,20,16
35,16,33,18,16
68,21,64,20,16
61,19,63,19,16
64,19,63,17,16
63,42,62,39,16
61,19,63,16,16
74,19,67,20,16
35,16,34,20,16
29,25,29,28,16
62,14,61,17,16
72,21,76,24,16
74,19,78,28,16
72,24,73,23,16
34,19,34,23,16
63,17,64,18,16
12,40,19,39,16
66,18,67,22,16
76,23,74,31,16
63,17,57,18,16
102,61,100,64,16
79,37,81,36,16
72,25,73,27,16
47,20,44,21,16
26,30,22,29,16
64,19,55,20,16
34,19,34,15,16
35,18,34,21,16
74,19,78,27,16
73,27,75,22,16
58,17,56,17,16
55,18,56,20,16
58,17,55,19,16
76,28,76,26,16
61,19,59,16,16
63,46,64,41,16
64,16,59,18,16
75,22,76,29,16
34,21,40,21,16
44,21,12,40,16
64,19,62,19,16
56,17,59,17,16
35,16,35,18,16
102,61,100,60,16
68,22,68,19,16
64,22,63,22,16
74,19,78,26,16
75,34,74,33,16
73,22,76,23,16
100,59,99,60,16
73,21,65,17,16
72,21,67,21,16
70,27,73,27,16
63,18,68,21,16
12,40,75,22,16
101,62,102,60,16
74,34,74,31,16
75,32,74,31,16
69,23,72,21,16
59,17,63,20,16
76,24,74,21,16
12,40,74,21,16
73,21,63,19,16
75,21,63,19,16
72,23,73,26,16
59,21,63,22,16
77,22,77,21,16
52,20,56,20,16
76,22,12,40,16
74,19,84,36,16
59,21,60,24,16
12,40,52,20,16
59,21,59,24,16
12,40,53,24,16
70,27,73,32,16
74,34,75,35,16
68,25,67,21,16
31,24,33,21,16
57,18,55,19,16
80,22,77,23,16
72,21,69,23,16
58,43,58,39,16
80,22,77,22,16
71,25,72,21,16
74,31,75,32,16
86,26,75,21,16
78,22,79,22,16
77,23,86,26,16
74,22,70,25,16
32,21,34,19,16
55,20,55,19,16
36,14,39,13,16
65,17,68,22,16
60,19,62,20,16
37,16,34,14,16
63,16,60,18,16
59,17,59,18,16
67,21,64,16,16
40,13,32,8,16
80,39,83,37,16
33,19,34,18,16
61,14,59,17,16
68,19,68,20,16
60,14,60,17,16
54,47,57,48,16
53,20,55,19,16
57,47,57,49,16
77,26,77,23,16
72,23,67,21,16
73,23,76,22,16
31,26,32,26,16
59,18,64,19,16
79,29,74,19,16
43,21,45,25,16
75,21,66,20,16
21,38,12,40,16
62,41,60,44,16
76,25,75,25,16
67,20,67,19,16
63,18,60,18,16
67,20,66,21,16
65,17,62,16,16
58,40,58,43,16
58,40,58,44,16
78,38,74,36,16
40,25,41,21,16
31,26,31,24,16
78,23,77,21,16
77,23,76,27,16
74,21,72,24,16
77,23,76,28,16
40,13,38,13,16
78,23,74,22,16
34,16,34,18,16
67,22,68,25,16
61,20,63,23,16
75,29,78,30,16
57,49,55,48,16
61,21,64,19,16
60,43,59,44,16
48,21,45,21,16
37,13,39,13,16
73,21,62,20,16
33,19,37,17,16
77,25,75,25,16
64,18,61,20,16
55,19,58,17,16
12,40,58,18,16
34,13,37,16,16
58,40,57,37,16
60,43,62,40,16
59,18,60,24,16
61,17,55,20,16
59,17,60,14,16
55,20,58,21,16
67,21,73,22,16
77,22,70,21,16
34,18,37,17,16
73,21,67,21,16
60,18,61,19,16
72,21,71,24,16
76,22,75,25,16
66,19,67,20,16
74,31,72,28,16
12,40,35,15,16
12,40,32,19,16
60,18,60,17,16
85,26,75,20,16
61,17,60,17,16
57,24,57,27,16
55,19,60,19,16
62,20,62,19,16
55,46,55,49,16
35,19,35,23,16
79,23,74,21,16
63,20,64,19,16
67,21,68,22,16
64,16,60,14,16
73,22,75,20,16
37,16,37,18,16
74,35,81,36,16
58,16,56,17,16
72,22,73,27,16
79,23,73,22,16
61,35,59,36,16
37,16,37,21,16
57,18,53,19,16
65,17,73,22,16
43,19,37,16,16
74,19,63,17,16
73,27,72,25,16
12,40,34,18,16
68,20,67,21,16
75,23,72,21,16
78,22,74,20,16
12,40,32,21,16
72,21,70,25,16
79,26,76,25,16
74,22,76,28,16
74,36,72,37,16
55,43,55,41,16
66,20,65,17,16
58,24,61,20,16
70,25,70,23,16
56,47,58,46,16
66,20,66,18,16
74,19,79,29,16
74,19,61,20,16
60,16,60,24,16
62,27,60,27,16
64,20,59,17,16
68,24,68,25,16
72,24,70,21,16
79,27,76,28,16
74,22,76,24,16
45,20,43,19,16
76,23,79,23,16
67,20,66,20,15
69,22,68,20,15
74,21,78,28,15
58,18,64,16,15
56,47,57,48,15
64,16,57,17,15
62,20,70,21,15
63,18,64,18,15
58,44,56,37,15
62,19,64,16,15
76,22,78,26,15
58,17,62,20,15
58,40,59,36,15
76,22,61,20,15
52,20,12,40,15
61,21,63,22,15
73,21,76,23,15
69,24,68,25,15
55,19,64,19,15
23,28,26,32,15
73,21,61,20,15
74,21,76,27,15
61,21,63,17,15
55,19,71,21,15
60,16,58,17,15
55,19,67,21,15
64,20,63,16,15
64,16,61,18,15
63,18,61,18,15
62,20,55,20,15
62,19,63,18,15
60,16,59,17,15
27,30,30,26,15
74,20,78,28,15
69,24,70,23,15
73,21,70,25,15
63,18,62,17,15
45,23,45,21,15
63,17,70,21,15
63,18,62,18,15
74,19,74,33,15
67,19,63,18,15
76,21,63,18,15
40,25,39,23,15
60,16,59,18,15
70,21,74,21,15
62,18,63,20,15
72,21,72,25,15
29,28,32,26,15
75,21,67,21,15
37,21,34,21,15
76,21,70,21,15
33,9,34,9,15
63,16,64,17,15
32,21,33,19,15
56,47,54,46,15
77,23,71,25,15
75,36,74,37,15
75,20,73,20,15
72,21,61,20,15
58,37,57,37,15
63,16,60,17,15
76,22,75,24,15
85,26,77,22,15
64,19,66,21,15
74,22,68,21,15
58,45,58,43,15
55,20,54,20,15
74,20,74,34,15
69,22,70,25,15
72,21,12,40,15
33,16,34,18,15
63,18,75,22,15
74,22,71,25,15
80,36,78,37,15
75,21,69,20,15
64,20,61,22,15
78,28,79,29,15
77,22,78,22,15
55,20,57,17,15
74,19,76,29,15
85,26,79,27,15
107,63,102,64,15
61,23,60,17,15
80,39,80,40,15
56,47,54,47,15
68,21,64,16,15
27,27,28,26,15
61,22,55,20,15
77,23,75,27,15
35,18,36,22,15
74,22,74,31,15
63,17,64,22,15
73,21,68,21,15
33,19,34,16,15
74,22,79,23,15
69,23,68,25,15
33,17,39,13,15
67,20,74,21,15
69,22,68,24,15
77,24,75,21,15
75,20,75,23,15
85,26,72,21,15
33,20,34,21,15
76,22,72,24,15
33,20,34,19,15
55,19,63,17,15
74,19,75,35,15
102,61,103,62,15
64,20,55,19,15
62,20,59,23,15
74,22,79,26,15
63,17,76,22,15
76,21,80,23,15
72,21,67,20,15
67,19,66,21,15
61,21,67,21,15
33,19,31,18,15
63,17,60,19,15
63,16,67,22,15
70,21,69,25,15
60,44,57,48,15
76,22,73,23,15
58,44,56,50,15
55,20,62,20,15
52,20,55,19,15
102,61,102,63,15
61,21,61,22,15
68,21,75,21,15
69,21,77,22,15
59,19,60,20,15
31,26,29,27,15
61,20,60,21,15
57,47,60,45,15
78,23,79,25,15
72,23,65,16,15
36,11,39,13,15
59,19,62,20,15
64,18,63,16,15
76,25,75,29,15
36,11,35,10,15
76,25,73,21,15
75,22,74,30,15
73,23,77,23,15
77,25,79,27,15
31,27,27,30,15
31,27,28,26,15
61,27,60,24,15
31,27,30,26,15
74,33,75,21,15
76,25,73,23,15
72,23,68,23,15
72,39,74,35,15
67,22,67,19,15
65,17,63,15,15
74,34,74,33,15
48,17,49,19,15
40,13,35,13,15
75,21,78,21,15
40,13,36,8,15
40,13,37,17,15
75,29,75,21,15
72,23,71,22,15
75,21,77,25,15
28,26,29,26,15
75,29,76,29,15
75,21,60,18,15
75,35,80,36,15
40,13,43,21,15
61,20,59,27,15
61,20,60,14,15
78,23,76,21,15
34,16,33,16,15
78,23,76,23,15
74,33,74,36,15
76,25,72,25,15
74,34,76,36,15
78,37,80,36,15
74,31,75,24,15
74,19,59,17,15
61,20,71,21,15
72,22,76,25,15
70,25,71,21,15
75,21,75,27,15
63,20,66,21,15
63,20,66,20,15
72,22,76,23,15
76,23,78,23,15
73,23,76,25,15
43,19,43,21,15
75,21,75,26,15
74,31,72,25,15
70,25,65,16,15
43,19,39,13,15
74,31,71,29,15
72,22,75,23,15
67,21,73,21,15
75,21,74,34,15
70,25,73,22,15
61,20,70,21,15
59,17,57,18,15
72,22,77,22,15
12,40,65,17,15
73,23,76,21,15
75,23,75,27,15
59,18,60,17,15
59,18,58,17,15
59,18,57,17,15
59,18,53,19,15
101,62,99,62,15
60,22,62,20,15
37,16,32,15,15
61,20,64,21,15
78,24,77,25,15
59,17,63,19,15
59,17,63,16,15
37,16,33,17,15
12,40,76,21,15
37,16,34,9,15
66,21,68,20,15
59,17,59,16,15
12,40,46,25,15
34,17,34,19,15
26,30,12,40,15
25,31,26,32,15
100,60,99,62,15
39,23,37,16,15
72,27,74,19,15
25,31,23,28,15
71,23,70,25,15
25,31,24,33,15
73,27,76,23,15
73,27,76,22,15
75,25,75,24,15
71,23,72,23,15
68,23,70,25,15
73,27,75,29,15
34,19,35,21,15
75,25,76,27,15
36,17,39,13,15
76,28,75,23,15
65,17,78,23,15
68,23,68,24,15
64,17,64,16,15
47,20,48,20,15
61,19,64,19,15
61,19,63,18,15
36,18,36,17,15
77,36,80,37,15
71,21,77,22,15
34,21,34,18,15
34,20,37,17,15
56,18,63,17,15
54,20,61,20,15
30,26,29,29,15
75,22,69,20,15
72,25,74,23,15
62,28,64,28,15
56,17,60,16,15
60,17,59,18,15
72,25,73,21,15
75,24,73,21,15
29,25,30,27,15
61,19,59,21,15
75,24,76,25,15
75,24,77,22,15
61,18,60,19,15
71,21,67,21,15
103,62,101,62,15
68,23,70,27,15
36,14,37,16,15
55,43,55,47,15
12,40,34,15,15
55,43,57,41,15
104,63,102,64,15
66,19,63,19,15
66,19,62,20,15
12,40,35,19,15
